Nrun	ID	Time	Size	A	B	Width	Length	Dis	Miss	Azwidth	Alpha
1	015731	16:00:20,878.794.090	164	1.104	-38.057	0.608	3.606	26.269	25.548	22.546	1.336
1	015739	16:00:20,927.364.840	62	-0.753	13.114	0.822	2.456	15.578	10.477	4.590	0.738
1	015752	16:00:20,992.268.070	47	0.824	32.856	1.068	1.898	29.980	25.356	3.546	1.008
1	015761	16:00:21,012.147.570	88	-11.982	8.166	1.340	6.322	23.463	0.679	1.731	0.029
1	015765	16:00:21,026.943.610	76	-0.385	-31.040	0.449	4.123	28.973	28.965	17.768	1.548
1	015769	16:00:21,043.536.290	389	0.990	-34.455	1.434	5.427	24.863	24.482	23.247	1.396
1	015802	16:00:21,195.692.510	415	26.587	316.732	1.111	3.652	27.264	11.905	5.220	0.452
1	015811	16:00:21,239.492.860	65	0.540	3.420	1.114	2.699	4.983	3.009	4.223	0.648
1	015825	16:00:21,300.043.640	61	7.593	-32.250	0.000	3.330	8.888	4.211	2.525	0.494
1	015840	16:00:21,347.521.140	68	8.642	-164.105	1.271	1.950	19.774	18.863	4.213	1.266
1	015874	16:00:21,543.731.710	115	-1.639	-16.739	1.399	2.102	37.459	8.717	3.002	0.235
1	015895	16:00:21,668.781.770	1324	0.540	44.061	2.607	8.134	38.912	38.772	110.898	1.486
1	015904	16:00:21,747.477.620	130	-1.093	-4.598	1.100	2.951	6.240	3.105	2.497	0.521
1	015914	16:00:21,810.757.040	190	-4.094	-91.153	1.756	3.081	21.697	21.627	13.083	1.490
1	015916	16:00:21,813.100.780	113	-1.878	18.944	1.563	2.408	26.614	8.902	4.321	0.341
1	015922	16:00:21,855.373.810	147	0.255	10.016	0.853	1.990	15.963	9.706	2.327	0.654
1	015926	16:00:21,868.407.490	119	-0.074	3.259	1.081	3.453	28.388	3.250	1.320	0.115
1	015939	16:00:21,937.821.910	128	0.040	-4.213	0.913	2.547	33.714	4.209	1.055	0.125
1	015944	16:00:21,974.258.550	74	-0.085	9.265	1.098	10.233	23.471	9.231	18.815	0.404
1	015945	16:00:21,978.143.320	5492	6.519	-126.614	2.454	2.753	24.368	19.198	17.167	0.907
1	015980	16:00:22,168.574.910	206	-2.998	-9.959	1.053	2.289	26.370	3.151	2.560	0.120
1	015996	16:00:22,224.751.520	284	-0.741	-9.129	1.484	4.205	8.636	7.336	20.048	1.015
1	016010	16:00:22,307.354.870	198	-9.502	-340.092	1.381	2.262	39.060	35.595	7.704	1.146
1	016040	16:00:22,478.011.220	161	-6.250	112.312	1.469	3.049	18.882	17.745	10.500	1.222
1	016074	16:00:22,604.368.030	106	-1.069	-17.398	0.863	1.883	16.831	11.884	2.986	0.784
1	016076	16:00:22,611.687.640	254	1.379	40.385	1.254	4.691	31.620	23.703	15.749	0.848
1	016087	16:00:22,647.615.500	5123	0.618	-27.708	1.782	2.273	23.658	23.575	12.641	1.487
1	016096	16:00:22,691.912.080	82	-2.679	-17.274	1.157	2.441	23.471	6.040	1.836	0.260
1	016134	16:00:22,840.381.670	245	0.126	16.630	1.166	8.692	17.557	16.500	70.133	1.222
1	016145	16:00:22,887.897.010	1359	8.467	-28.829	2.109	4.908	20.619	3.382	10.086	0.165
1	016156	16:00:22,931.809.840	53	7.596	166.793	0.000	2.936	26.077	21.769	7.841	0.988
1	016162	16:00:22,960.298.980	391	-2.370	11.645	2.263	6.485	24.227	4.526	13.643	0.188
1	016167	16:00:22,976.714.250	235	0.488	-5.566	1.400	5.471	30.366	5.002	3.953	0.165
1	016169	16:00:22,979.464.390	69	1.294	64.179	0.748	3.348	39.699	39.240	13.215	1.419
1	016171	16:00:23,003.289.030	82	0.584	7.795	1.126	2.096	10.512	6.731	3.191	0.695
1	016184	16:00:23,044.858.660	2521	-0.560	-12.648	3.639	5.162	21.037	11.034	22.773	0.552
1	016199	16:00:23,135.289.280	71	-2.433	-17.761	0.974	1.966	19.835	6.751	1.382	0.347
1	016206	16:00:23,175.860.980	229	-0.189	10.710	1.857	7.125	21.679	10.523	15.618	0.507
1	016209	16:00:23,209.795.410	198	0.767	15.767	1.106	3.614	37.464	12.510	3.924	0.340
1	016236	16:00:23,369.626.070	163	3.382	7.235	1.167	3.715	2.142	2.051	17.989	1.278
1	016247	16:00:23,454.424.700	178	1.072	55.657	1.277	3.435	39.324	37.968	17.233	1.307
1	016268	16:00:23,581.268.560	57	-1.182	-14.049	0.894	1.727	11.299	9.075	3.754	0.933
1	016276	16:00:23,633.381.630	201	5.240	-4.990	1.056	3.616	23.441	0.935	1.445	0.040
1	016303	16:00:23,776.331.720	1327	0.352	25.978	2.017	5.316	30.795	24.502	44.763	0.920
1	016311	16:00:23,813.831.490	206	0.732	-32.198	2.059	5.340	25.979	25.979	27.609	1.565
1	016314	16:00:23,832.655.400	66	-1.060	24.122	1.267	1.971	16.562	16.556	4.449	1.544
1	016339	16:00:23,943.609.090	91	2.680	-14.812	0.998	3.596	23.021	5.179	1.503	0.227
1	016343	16:00:23,963.578.060	400	-0.189	-18.273	3.584	14.963	22.506	17.956	271.672	0.924
1	016383	16:00:24,159.387.130	505	1.342	-40.298	1.602	4.208	25.493	24.075	21.424	1.236
1	016447	16:00:24,536.470.520	120	-0.868	-0.980	1.274	1.970	24.373	0.740	1.622	0.030
1	016449	16:00:24,549.844.480	116	-0.786	7.054	1.035	3.058	14.916	5.547	1.862	0.381
1	016460	16:00:24,595.017.210	63	-2.431	-69.078	1.118	1.724	26.292	26.281	3.373	1.542
1	016461	16:00:24,604.648.010	384	-0.351	-17.819	3.697	8.482	23.390	16.815	108.175	0.802
1	016470	16:00:24,656.708.270	273	-0.354	30.962	1.934	2.862	29.252	29.187	13.285	1.504
1	016473	16:00:24,673.112.780	3827	0.379	-25.312	2.031	3.754	24.294	23.670	41.333	1.344
1	016476	16:00:24,688.799.640	790	0.948	22.838	1.324	5.183	28.260	16.574	14.051	0.627
1	016500	16:00:24,803.642.010	147	-2.303	10.338	1.818	8.739	28.273	4.117	6.912	0.146
1	016514	16:00:24,842.692.840	168	3.125	51.659	1.398	3.291	28.575	15.744	6.666	0.584
1	016551	16:00:25,084.796.290	135	0.957	16.319	0.922	2.255	25.202	11.790	2.225	0.487
1	016618	16:00:25,392.243.050	44	-1.328	-47.104	1.031	1.974	35.124	28.340	3.378	0.939
1	016627	16:00:25,447.895.860	222	1.744	10.493	1.333	2.215	5.493	5.220	9.402	1.254
1	016634	16:00:25,478.499.710	110	0.292	25.671	1.157	2.838	24.824	24.645	8.998	1.451
1	016639	16:00:25,514.574.590	261	0.888	50.457	1.371	2.755	41.165	37.730	11.003	1.159
1	016736	16:00:26,014.231.200	319	-1.351	43.552	1.783	1.978	28.533	25.906	7.317	1.138
1	016751	16:00:26,122.266.840	95	0.526	9.051	1.150	13.046	27.959	8.010	21.850	0.291
1	016761	16:00:26,168.629.400	246	0.232	-24.436	0.720	3.103	25.500	23.805	13.231	1.204
1	016777	16:00:26,246.782.400	197	-2.907	11.892	3.911	9.711	22.194	3.868	11.664	0.175
1	016790	16:00:26,310.232.960	127	3.716	112.151	1.152	4.127	31.801	29.143	15.014	1.159
1	016805	16:00:26,368.002.070	118	1.271	-31.173	2.091	4.863	19.748	19.276	28.271	1.352
1	016834	16:00:26,491.361.830	270	0.796	36.034	1.399	1.730	28.875	28.191	6.452	1.353
1	016836	16:00:26,498.288.390	230	0.260	-1.982	1.537	2.998	24.150	1.918	3.890	0.080
1	016843	16:00:26,555.033.250	80	-1.410	15.845	1.111	2.107	10.101	9.165	4.053	1.137
1	016859	16:00:26,620.598.020	410	-0.386	3.606	1.230	2.871	32.033	3.364	3.241	0.105
1	016861	16:00:26,633.221.900	98	-0.440	-20.475	1.623	2.719	33.665	18.738	4.515	0.590
1	016865	16:00:26,650.067.220	175	0.443	28.077	1.275	1.855	35.182	25.676	5.142	0.818
1	016892	16:00:26,797.952.520	449	0.336	-25.399	1.182	3.488	25.120	24.079	17.210	1.282
1	016899	16:00:26,869.479.560	273	-0.177	8.843	1.464	7.149	23.692	8.707	10.567	0.376
1	016941	16:00:27,097.663.150	606	1.718	-45.292	1.005	1.903	24.398	22.785	10.694	1.205
1	016942	16:00:27,100.246.200	125	-1.357	-24.642	1.144	3.254	22.149	14.618	5.828	0.721
1	016952	16:00:27,142.926.120	92	0.637	8.941	2.422	9.557	18.016	7.542	20.085	0.432
1	016959	16:00:27,183.315.640	457	-2.285	12.041	3.636	7.179	23.573	4.828	18.230	0.206
1	016977	16:00:27,271.154.450	53	0.229	37.121	0.924	2.085	37.557	36.185	4.825	1.300
1	016990	16:00:27,361.477.910	349	-1.719	11.690	3.179	9.126	21.089	5.878	27.511	0.282
1	017050	16:00:27,629.298.600	45	-1.232	-3.166	0.989	2.114	20.779	1.995	1.136	0.096
1	017054	16:00:27,641.738.400	240	-0.267	-4.350	1.457	3.351	5.688	4.203	12.181	0.831
1	017062	16:00:27,673.255.200	594	0.138	-24.741	1.713	3.339	33.056	24.508	15.130	0.835
1	017096	16:00:27,828.330.620	132	-0.319	29.702	1.158	5.453	28.299	28.295	29.743	1.554
1	017098	16:00:27,837.082.560	93	-4.951	12.663	3.462	9.338	10.908	2.507	16.336	0.232
1	017100	16:00:27,845.591.010	208	-0.339	-1.206	1.289	2.094	18.002	1.142	3.569	0.063
1	017102	16:00:27,847.245.630	119	-0.715	-31.369	1.231	2.122	29.836	25.519	6.229	1.026
1	017112	16:00:27,943.166.380	108	-9.868	-108.586	1.116	2.787	24.055	10.947	3.774	0.472
1	017113	16:00:27,943.351.850	133	2.316	8.026	1.231	10.317	19.163	3.181	5.562	0.167
1	017121	16:00:27,971.172.890	101	0.131	7.777	1.067	1.978	9.595	7.711	4.913	0.933
1	017122	16:00:27,972.918.130	61	2.486	82.614	0.928	1.750	31.689	30.829	4.948	1.337
1	017141	16:00:28,070.586.330	87	5.973	60.650	0.923	2.420	26.300	10.014	2.187	0.391
1	017143	16:00:28,075.718.950	154	-2.765	39.834	1.170	2.086	15.316	13.547	6.053	1.085
1	017183	16:00:28,295.507.670	50	0.269	-12.882	0.860	2.251	21.311	12.440	2.695	0.623
1	017186	16:00:28,328.381.390	105	-2.787	22.810	0.906	2.532	18.701	7.704	2.397	0.425
1	017199	16:00:28,407.978.790	76	-0.987	-17.855	0.837	3.672	15.497	12.710	10.723	0.962
1	017228	16:00:28,558.125.370	248	-0.277	-9.181	1.388	5.332	9.144	8.848	29.120	1.316
1	017239	16:00:28,589.003.480	114	-0.441	-4.476	1.502	2.410	38.835	4.095	2.694	0.106
1	017314	16:00:28,982.202.340	133	-1.246	44.051	1.136	2.858	30.111	27.566	10.268	1.157
1	017338	16:00:29,097.282.300	61	0.250	29.314	0.825	2.903	39.770	28.441	6.044	0.797
1	017367	16:00:29,222.093.030	78	1.334	8.822	1.686	13.486	15.542	5.292	20.648	0.347
1	017372	16:00:29,233.291.600	68	0.216	14.809	1.220	1.770	15.722	14.476	4.362	1.170
1	017380	16:00:29,284.803.190	88	-0.053	0.502	1.079	1.620	5.206	0.501	2.056	0.096
1	017382	16:00:29,298.466.550	854	21.150	283.444	1.434	9.298	16.228	13.386	76.419	0.970
1	017399	16:00:29,392.899.690	172	8.166	262.617	1.120	1.559	39.556	31.921	3.650	0.939
1	017425	16:00:29,485.904.770	73	-1.963	10.247	1.139	12.163	12.382	4.651	18.100	0.385
1	017434	16:00:29,533.503.850	66	2.844	-25.126	9.911	13.530	9.113	8.336	190.043	1.155
1	017438	16:00:29,549.895.060	365	0.204	-1.449	1.747	3.620	31.833	1.420	5.260	0.045
1	017478	16:00:29,751.127.750	64	0.084	-4.251	1.081	2.308	29.779	4.236	1.147	0.143
1	017491	16:00:29,807.609.450	250	0.447	8.015	1.893	2.676	9.343	7.317	7.782	0.900
1	017498	16:00:29,825.792.440	47	-1.424	-23.039	1.017	2.137	21.708	13.241	3.033	0.656
1	017501	16:00:29,846.216.470	458	-0.080	-4.524	1.705	3.347	29.606	4.510	6.036	0.153
1	017506	16:00:29,884.397.590	168	-0.377	24.071	1.261	3.892	29.708	22.527	12.069	0.861
1	017529	16:00:30,024.064.540	52	1.208	33.660	1.029	1.791	23.455	21.462	3.069	1.156
1	017540	16:00:30,084.119.680	165	0.322	-25.318	1.506	2.065	31.614	24.098	6.099	0.867
1	017541	16:00:30,089.048.390	81	0.426	2.005	1.296	2.347	19.601	1.845	1.941	0.094
1	017547	16:00:30,142.351.090	169	-10.599	141.790	1.363	2.442	31.164	13.318	4.266	0.442
1	017575	16:00:30,283.950.320	66	-0.597	7.696	0.869	1.938	12.766	6.608	1.934	0.544
1	017583	16:00:30,345.559.830	72	-0.048	10.650	0.971	1.789	11.523	10.637	3.162	1.176
1	017609	16:00:30,473.198.890	1254	0.388	-24.884	1.752	3.303	23.518	23.200	15.878	1.406
1	017628	16:00:30,570.310.770	115	0.573	9.812	1.576	13.338	31.637	8.514	20.908	0.272
1	017636	16:00:30,599.157.850	111	-43.127	34.625	1.700	6.944	6.988	0.803	4.453	0.115
1	017637	16:00:30,602.988.230	83	-0.045	19.915	1.512	1.994	39.817	19.894	2.965	0.523
1	017702	16:00:31,003.388.350	139	0.212	9.328	1.269	12.886	30.526	9.124	23.181	0.304
1	017725	16:00:31,176.213.660	102	0.853	-4.768	0.919	3.782	30.189	3.628	1.163	0.120
1	017732	16:00:31,196.075.100	82	-0.176	9.282	1.097	15.607	29.376	9.141	24.243	0.316
1	017738	16:00:31,221.433.120	4727	0.606	-26.088	1.720	2.127	22.961	22.307	10.427	1.332
1	017750	16:00:31,274.637.810	180	1.493	31.973	0.944	1.838	18.550	17.790	7.276	1.284
1	017760	16:00:31,315.606.010	60	0.972	43.416	0.990	2.469	32.532	31.127	6.522	1.276
1	017766	16:00:31,358.603.290	160	-20.989	220.056	0.933	1.822	16.005	10.472	3.364	0.713
1	017770	16:00:31,367.485.230	162	-1.780	50.971	1.352	2.033	25.657	24.968	6.674	1.338
1	017800	16:00:31,516.143.990	151	-1.479	16.799	1.269	1.954	15.838	9.409	3.716	0.636
1	017807	16:00:31,540.159.280	48	-1.384	-24.745	0.449	4.273	15.975	14.490	14.713	1.136
1	017809	16:00:31,544.874.400	118	4.268	62.260	1.375	1.761	14.509	14.202	3.892	1.365
1	017815	16:00:31,572.837.440	1491	-3.314	14.684	2.598	4.246	22.179	4.242	31.568	0.192
1	017833	16:00:31,665.003.840	57	1.530	-15.085	1.052	1.791	11.895	8.255	4.000	0.767
1	017861	16:00:31,831.471.550	176	11.389	-27.892	0.893	4.206	16.227	2.440	2.736	0.151
1	017892	16:00:31,965.730.720	159	0.322	-18.922	1.276	2.310	29.570	18.013	2.235	0.655
1	017908	16:00:32,074.728.460	492	-0.557	-16.335	1.422	3.645	31.652	14.272	7.222	0.468
1	017933	16:00:32,228.362.150	66	0.489	-17.687	1.461	2.510	18.568	15.888	4.516	1.027
1	017947	16:00:32,288.328.100	392	0.611	-29.935	1.622	3.615	25.754	25.550	18.002	1.445
1	017954	16:00:32,319.448.370	71	0.574	9.067	0.759	17.171	30.623	7.863	21.804	0.260
1	017958	16:00:32,330.143.110	256	0.742	34.762	1.573	3.943	30.046	27.916	18.293	1.192
1	017968	16:00:32,392.396.850	50	-0.991	9.365	0.762	13.512	8.831	6.651	115.432	0.853
1	017973	16:00:32,402.361.890	101	-0.075	-12.366	1.699	2.717	13.092	12.332	5.882	1.228
1	018033	16:00:32,699.787.890	249	1.956	-8.369	1.924	10.462	26.474	3.810	8.549	0.144
1	018053	16:00:32,786.029.040	115	0.570	-12.610	0.732	1.905	14.653	10.956	3.071	0.845
1	018069	16:00:32,884.312.900	304	1.576	1.086	1.088	5.732	13.063	0.582	2.341	0.045
1	018100	16:00:33,054.095.270	44	0.734	18.308	0.976	1.880	30.671	14.757	1.875	0.502
1	018122	16:00:33,192.714.440	148	-0.241	1.424	0.968	5.201	3.951	1.384	5.172	0.358
1	018128	16:00:33,228.434.180	71	-1.048	-33.622	1.320	2.753	36.192	23.207	5.125	0.696
1	018137	16:00:33,268.855.420	248	0.740	48.571	1.064	3.345	39.549	39.038	15.785	1.410
1	018153	16:00:33,331.298.910	115	-5.003	-181.168	1.145	3.421	40.195	35.507	11.324	1.083
1	018167	16:00:33,426.193.300	114	-3.360	42.689	1.032	1.592	13.982	12.178	2.622	1.057
1	018171	16:00:33,444.709.760	775	0.825	-32.232	1.991	4.193	25.146	24.867	17.241	1.422
1	018177	16:00:33,455.595.660	663	2.108	67.480	1.539	9.596	34.645	28.920	67.208	0.988
1	018214	16:00:33,570.154.440	46	0.036	-4.160	1.036	1.868	8.753	4.158	1.535	0.495
1	018215	16:00:33,573.923.420	104	-74.026	-2008.433	1.016	3.917	29.846	27.129	12.667	1.141
1	018241	16:00:33,717.663.690	3616	0.472	-25.062	2.218	12.763	23.046	22.663	149.937	1.388
1	018246	16:00:33,749.910.320	133	-5.855	-2.395	1.229	3.756	7.884	0.403	1.699	0.051
1	018247	16:00:33,754.247.020	661	-4.057	38.965	3.651	5.465	24.363	9.326	20.661	0.393
1	018306	16:00:34,000.482.120	298	-2.017	52.635	1.151	3.437	23.669	23.377	14.730	1.413
1	018341	16:00:34,174.692.790	412	0.161	-4.670	1.395	2.622	39.236	4.611	3.105	0.118
1	018347	16:00:34,205.161.810	388	-3.830	-21.427	1.544	5.472	33.751	5.414	4.525	0.161
1	018357	16:00:34,269.982.020	87	-0.186	1.587	0.991	1.837	15.350	1.561	1.673	0.102
1	018362	16:00:34,313.177.380	47	0.666	17.396	0.994	2.191	15.577	14.479	4.516	1.193
1	018363	16:00:34,322.918.370	82	0.789	42.095	1.179	2.220	35.793	33.047	6.264	1.177
1	018366	16:00:34,332.934.040	369	-2.287	-65.303	1.570	2.608	42.454	26.163	5.895	0.664
1	018378	16:00:34,444.584.860	93	-0.188	6.564	1.053	4.182	19.786	6.451	2.672	0.332
1	018380	16:00:34,459.185.770	405	-5.882	-57.244	1.011	3.294	9.595	9.595	18.590	1.558
1	018382	16:00:34,465.405.060	157	1.626	1.819	1.222	4.136	9.444	0.953	2.266	0.101
1	018393	16:00:34,497.362.310	133	-0.056	-14.882	1.315	4.004	15.289	14.859	15.409	1.333
1	018427	16:00:34,662.605.610	467	-0.383	-16.081	5.379	12.188	22.263	15.019	221.901	0.740
1	018443	16:00:34,712.801.900	248	-0.612	9.486	1.016	7.083	20.766	8.093	13.602	0.400
1	018457	16:00:34,797.067.210	50	0.304	9.313	1.594	12.306	16.142	8.909	41.432	0.585
1	018514	16:00:35,103.779.100	4290	0.271	-23.466	1.769	3.114	24.351	22.651	13.078	1.195
1	018544	16:00:35,264.490.690	817	-0.966	-4.968	3.689	9.126	23.997	3.574	21.421	0.149
1	018545	16:00:35,265.043.910	52	-0.604	-18.757	1.005	2.036	24.521	16.055	2.510	0.714
1	018548	16:00:35,274.932.420	300	1.727	57.833	1.186	2.138	29.526	28.979	9.622	1.378
1	018565	16:00:35,362.296.290	898	0.182	-6.541	1.908	3.083	16.854	6.435	11.829	0.392
1	018575	16:00:35,421.392.800	158	1.776	34.965	1.428	3.446	22.410	17.152	10.281	0.872
1	018581	16:00:35,436.679.500	298	-0.040	-11.694	1.329	3.382	30.210	11.685	5.245	0.397
1	018586	16:00:35,475.017.770	51	-8.189	-190.444	0.741	2.460	23.963	23.085	8.210	1.299
1	018610	16:00:35,597.505.270	272	-2.028	12.204	4.130	8.073	22.546	5.398	26.550	0.242
1	018617	16:00:35,642.363.120	555	-32.830	453.372	3.479	15.868	17.687	13.803	178.150	0.895
1	018634	16:00:35,716.439.910	150	1.759	-14.389	1.149	2.370	9.113	7.110	4.685	0.895
1	018643	16:00:35,743.004.240	70	-0.430	-21.792	1.239	1.920	22.171	20.020	3.326	1.127
1	018684	16:00:36,009.287.810	75	2.190	21.568	1.076	2.402	17.697	8.959	2.493	0.531
1	018702	16:00:36,133.450.600	336	0.123	-16.956	1.408	2.547	18.060	16.829	10.317	1.199
1	018706	16:00:36,141.998.250	219	10.927	-19.783	0.768	4.166	4.497	1.803	6.509	0.413
1	018709	16:00:36,165.215.020	1775	-14.541	201.472	2.971	4.573	29.510	13.823	18.350	0.487
1	018715	16:00:36,192.462.170	86	-0.899	-16.729	0.756	3.245	19.658	12.439	4.306	0.685
1	018734	16:00:36,284.895.570	376	-3.896	87.991	1.620	4.484	21.880	21.878	29.309	1.557
1	018736	16:00:36,292.245.220	434	0.402	-9.647	1.411	7.822	12.615	8.951	39.177	0.789
1	018742	16:00:36,329.956.730	89	2.496	9.429	1.801	4.829	3.562	3.507	20.487	1.394
1	018776	16:00:36,483.763.340	140	0.158	-13.194	1.533	2.087	13.105	13.032	6.185	1.466
1	018786	16:00:36,542.170.250	74	0.062	19.421	1.529	1.768	21.027	19.383	4.428	1.173
1	018790	16:00:36,564.126.830	98	0.033	-12.923	1.036	2.454	17.370	12.916	4.721	0.838
1	018832	16:00:36,795.748.540	339	-1.981	8.442	1.465	9.055	22.564	3.804	10.594	0.169
1	018873	16:00:36,961.841.290	99	-0.394	3.172	1.033	2.153	33.042	2.951	1.106	0.089
1	018876	16:00:36,979.755.470	87	-0.057	25.000	1.275	2.283	25.078	24.961	7.633	1.474
1	018878	16:00:36,990.719.770	98	-1.278	-17.118	1.238	1.931	11.189	10.549	3.602	1.231
1	018888	16:00:37,032.162.870	86	0.737	7.833	1.026	2.097	15.876	6.305	2.366	0.408
1	018899	16:00:37,087.353.370	170	-0.704	-12.419	1.384	2.331	10.160	10.153	7.875	1.535
1	018949	16:00:37,327.444.600	476	-0.501	5.301	1.158	2.926	43.229	4.741	2.687	0.110
1	018954	16:00:37,349.964.090	87	1.729	-6.223	0.996	2.830	11.421	3.115	1.608	0.276
1	018955	16:00:37,352.517.240	363	1.114	29.863	1.001	3.408	23.286	19.950	13.291	1.029
1	018958	16:00:37,368.040.710	58	-3.635	31.372	0.953	2.538	17.525	8.321	3.337	0.495
1	018959	16:00:37,386.909.670	206	-3.800	-0.882	2.142	3.569	0.526	0.224	6.327	0.441
1	018982	16:00:37,470.915.850	64	0.275	9.106	1.067	13.286	22.936	8.780	23.199	0.393
1	018991	16:00:37,501.551.650	144	-10.174	11.612	1.263	1.326	6.833	1.136	1.162	0.167
1	018996	16:00:37,517.747.290	65	3.084	-50.664	1.266	2.015	19.095	15.629	3.033	0.959
1	019009	16:00:37,612.699.720	76	5.078	-39.265	0.906	2.053	9.615	7.587	4.038	0.909
1	019031	16:00:37,723.481.170	97	-0.654	2.499	0.991	2.808	9.239	2.091	1.654	0.228
1	019034	16:00:37,736.032.970	197	0.493	19.657	1.392	1.763	28.509	17.632	3.857	0.667
1	019035	16:00:37,739.715.060	90	-3.697	90.248	1.046	2.246	23.609	23.565	7.162	1.510
1	019068	16:00:37,903.376.940	237	-6.251	45.255	1.007	4.001	29.888	7.149	4.230	0.242
1	019069	16:00:37,909.731.600	549	0.409	0.367	1.536	5.603	4.215	0.340	5.062	0.081
1	019076	16:00:37,947.508.750	1665	-3.061	11.394	2.257	5.530	7.166	3.538	20.159	0.516
1	019100	16:00:38,052.290.080	73	6.975	144.013	1.299	2.121	20.442	20.439	4.499	1.554
1	019139	16:00:38,230.781.640	154	8.857	45.431	1.186	2.105	39.288	5.097	2.985	0.130
1	019189	16:00:38,445.425.560	382	1.353	-37.553	1.792	3.933	24.882	22.324	22.768	1.113
1	019225	16:00:38,612.823.760	171	-0.298	24.422	1.698	4.211	23.429	23.405	19.824	1.525
1	019255	16:00:38,752.595.470	219	0.287	-6.222	1.335	2.728	9.982	5.980	4.690	0.642
1	019256	16:00:38,758.172.330	146	0.547	22.962	0.968	2.480	23.633	20.146	7.576	1.021
1	019260	16:00:38,775.003.760	75	-0.871	2.857	1.230	3.556	29.109	2.155	1.528	0.074
1	019303	16:00:38,995.561.290	6353	0.194	-24.922	2.014	2.830	25.512	24.468	42.765	1.284
1	019307	16:00:39,011.145.470	99	-5.465	11.792	1.227	3.890	29.844	2.123	2.557	0.071
1	019330	16:00:39,110.969.140	119	0.679	4.978	1.104	2.496	8.752	4.118	2.602	0.490
1	019335	16:00:39,144.426.550	101	1.854	7.593	0.959	2.723	3.632	3.605	8.241	1.449
1	019345	16:00:39,206.218.160	190	1.982	38.323	1.192	1.903	26.411	17.263	3.784	0.712
1	019402	16:00:39,500.582.080	216	0.396	-2.886	1.566	2.181	6.115	2.683	5.367	0.454
1	019404	16:00:39,513.754.920	88	-0.720	32.787	1.240	2.266	26.638	26.613	6.390	1.527
1	019443	16:00:39,758.857.820	266	0.305	22.475	1.321	5.440	26.262	21.497	27.262	0.959
1	019497	16:00:39,997.464.970	93	0.676	8.645	0.867	10.440	16.903	7.162	17.730	0.438
1	019532	16:00:40,183.432.640	976	-9.923	-176.743	1.624	4.467	26.440	17.722	22.939	0.735
1	019557	16:00:40,331.859.900	65	-1.217	9.584	1.456	9.742	12.306	6.085	23.315	0.517
1	019574	16:00:40,402.888.650	134	-48.109	-619.071	0.777	1.882	14.628	12.865	4.294	1.075
1	019576	16:00:40,414.689.900	525	-6.359	-93.272	1.548	3.200	20.573	14.490	10.474	0.781
1	019657	16:00:40,829.315.480	76	1.303	45.912	0.942	2.020	29.129	27.951	3.196	1.285
1	019662	16:00:40,864.250.190	1686	-4.543	-84.231	2.698	7.038	20.386	18.106	60.948	1.093
1	019693	16:00:40,989.979.630	59	-1.663	9.759	1.987	12.290	30.251	5.029	9.229	0.167
1	019722	16:00:41,101.725.240	190	3.497	78.434	1.241	2.724	32.561	21.566	5.584	0.724
1	019726	16:00:41,136.455.600	83	-6.160	85.812	2.485	13.660	14.538	13.750	154.474	1.240
1	019728	16:00:41,138.576.520	184	-0.102	-15.839	1.079	2.929	16.430	15.757	11.561	1.284
1	019748	16:00:41,245.175.760	235	-0.142	22.235	1.213	2.524	23.621	22.013	7.095	1.200
1	019752	16:00:41,271.478.160	178	-6.521	-121.188	1.209	2.839	36.543	18.370	4.450	0.527
1	019753	16:00:41,273.646.900	303	-0.479	-14.086	1.491	3.538	13.607	12.702	15.659	1.204
1	019758	16:00:41,300.947.610	66	0.414	20.393	0.000	2.932	20.231	18.841	9.757	1.198
1	019762	16:00:41,319.931.110	70	-2.042	37.604	0.716	2.398	16.820	16.536	8.430	1.387
1	019767	16:00:41,342.795.490	475	0.780	29.231	1.035	4.084	30.798	23.050	22.126	0.846
1	019779	16:00:41,390.131.910	51	-1.031	6.983	1.581	1.762	18.476	4.861	3.376	0.266
1	019798	16:00:41,486.814.230	41	-33.528	174.683	0.931	2.088	35.931	5.208	1.244	0.145
1	019827	16:00:41,623.300.310	93	5.182	-24.111	0.719	2.080	5.012	4.569	4.733	1.147
1	019882	16:00:41,885.280.490	46	1.302	-5.836	1.212	1.528	5.936	3.555	1.933	0.642
1	019909	16:00:41,987.158.310	142	-0.517	-20.904	0.974	2.890	18.673	18.570	11.484	1.466
1	019932	16:00:42,084.795.290	79	-10.317	-282.188	1.226	1.900	27.983	27.224	4.501	1.337
1	019935	16:00:42,115.910.330	605	0.161	0.315	1.770	3.071	23.536	0.311	6.256	0.013
1	019938	16:00:42,135.009.430	67	-0.838	-10.476	1.280	1.861	24.306	8.030	1.862	0.337
1	019939	16:00:42,138.242.690	165	0.808	6.642	1.321	2.710	10.467	5.166	4.891	0.516
1	019941	16:00:42,147.829.670	295	-2.171	12.550	1.405	3.349	14.878	5.251	5.874	0.361
1	019942	16:00:42,149.939.270	59	1.274	23.101	1.137	1.663	25.358	14.264	1.859	0.597
1	019958	16:00:42,244.644.160	63	3.630	-58.936	1.219	2.389	15.658	15.653	6.719	1.548
1	019962	16:00:42,281.120.150	226	-2.257	39.232	1.227	2.749	20.247	15.893	10.281	0.903
1	019984	16:00:42,379.090.400	50	2.703	49.916	0.965	1.990	17.342	17.318	5.062	1.518
