Nrun	ID	Time	Size	A	B	Width	Length	Dis	Miss	Azwidth
1	008365	11:13:22,879.411.090	1515	0.752	-41.693	1.845	4.670	33.361	33.319	23.022
1	008369	11:13:22,908.758.900	349	-0.071	-12.215	1.398	3.390	12.713	12.184	13.590
1	008377	11:13:22,961.058.180	124	1.747	40.377	1.678	4.608	30.895	20.055	10.299
1	008381	11:13:23,030.436.950	43	1.344	-7.692	1.069	1.768	11.314	4.591	1.520
1	008387	11:13:23,118.214.670	49	0.758	-23.989	0.985	2.044	23.552	19.115	3.468
1	008390	11:13:23,149.272.780	3684	3.026	21.793	3.941	6.845	22.515	6.839	40.850
1	008391	11:13:23,165.229.720	264	0.478	-10.080	1.118	5.427	18.972	9.093	7.809
1	008393	11:13:23,200.560.450	176	-0.008	-10.835	1.177	3.699	15.532	10.835	9.229
1	008395	11:13:23,229.682.770	277	-2.632	66.898	1.776	3.986	24.973	23.762	20.365
1	008407	11:13:23,369.474.660	56	-0.601	6.265	1.182	1.926	9.805	5.370	2.202
1	008413	11:13:23,499.942.850	267	-0.679	-19.028	1.465	3.456	16.431	15.742	17.030
1	008416	11:13:23,527.367.970	506	1.315	35.431	1.854	5.423	21.455	21.447	43.834
1	008418	11:13:23,547.764.200	150	3.473	56.704	1.395	2.806	16.029	15.692	8.705
1	008423	11:13:23,642.216.710	1650	8.311	-224.113	1.781	5.139	32.412	26.774	37.743
1	008424	11:13:23,662.976.250	83	0.028	20.220	1.445	2.049	23.778	20.212	3.751
1	008425	11:13:23,665.397.510	1091	2.607	-88.711	2.610	4.000	33.852	31.774	32.820
1	008426	11:13:23,680.509.070	566	0.879	-46.853	1.577	4.101	35.293	35.187	16.970
1	008429	11:13:23,715.408.060	41	-2.267	-28.193	1.111	1.571	13.978	11.379	2.664
1	008443	11:13:23,870.767.170	213	-2.253	27.972	1.226	5.046	24.674	11.346	7.755
1	008446	11:13:23,886.054.010	670	1.786	-4.396	1.612	5.218	16.420	2.148	5.102
1	008452	11:13:23,957.018.210	145	1.908	39.425	1.448	1.632	21.446	18.305	3.857
1	008456	11:13:24,000.676.840	257	-3.853	-87.157	1.305	2.760	31.566	21.897	6.980
1	008458	11:13:24,056.115.520	451	-62.633	-506.601	2.177	3.360	22.421	8.087	8.928
1	008459	11:13:24,075.431.870	107	-0.853	-29.650	1.608	3.095	26.760	22.556	8.299
1	008470	11:13:24,252.225.870	97	0.296	-23.683	1.431	2.217	22.847	22.710	5.691
1	008477	11:13:24,337.168.210	540	-1.477	-49.260	1.252	3.105	28.693	27.613	22.389
1	008481	11:13:24,367.318.730	150	15.033	-8.798	1.690	4.813	33.973	0.584	3.968
1	008485	11:13:24,398.841.270	162	-2.498	-8.352	1.222	2.176	3.943	3.104	5.082
1	008486	11:13:24,411.290.560	65	-1.949	-12.292	1.502	2.047	5.661	5.612	4.495
1	008489	11:13:24,419.681.640	258	0.555	15.248	1.614	3.174	31.650	13.330	4.844
1	008501	11:13:24,639.778.020	197	0.657	8.418	1.246	7.686	12.563	7.035	23.931
1	008511	11:13:24,766.652.050	5296	-0.964	4.352	1.880	3.248	32.428	3.134	14.190
1	008514	11:13:24,772.179.520	251	-0.152	-18.667	1.588	6.050	18.528	18.455	41.771
1	008515	11:13:24,776.627.890	3269	1.301	-56.201	2.126	3.300	34.378	34.254	17.620
1	008516	11:13:24,786.740.630	83	-0.340	-4.560	1.054	2.227	22.757	4.317	1.246
1	008520	11:13:24,860.911.830	121	1.089	-10.622	1.304	3.081	9.847	7.183	6.485
1	008522	11:13:24,880.244.560	97	0.132	11.385	1.067	5.931	24.125	11.287	9.586
1	008523	11:13:24,887.617.520	133	0.351	-10.465	1.255	4.324	30.451	9.875	3.677
1	008524	11:13:24,916.140.390	396	0.252	15.901	2.006	2.921	21.336	15.419	11.858
1	008526	11:13:24,963.256.490	1546	1.743	-64.541	2.146	4.313	33.512	32.115	20.475
1	008538	11:13:25,136.494.270	206	0.410	10.125	1.625	4.092	27.372	9.369	5.335
1	008540	11:13:25,167.786.100	228	1.380	11.568	1.815	4.411	27.142	6.787	5.788
1	008541	11:13:25,181.999.380	832	-2.810	-4.786	2.460	5.902	6.353	1.605	13.690
1	008543	11:13:25,186.429.160	467	-3.347	21.062	1.829	8.157	20.761	6.029	11.024
1	008545	11:13:25,215.978.640	129	-0.218	4.839	1.666	2.789	23.156	4.728	3.460
1	008546	11:13:25,236.589.120	406	-1.943	61.772	1.602	3.843	29.070	28.269	21.554
1	008559	11:13:25,406.470.880	208	-1.289	45.831	2.091	3.398	32.519	28.094	12.419
1	008563	11:13:25,493.676.520	56	-0.558	29.684	1.006	1.895	28.602	25.917	4.488
1	008569	11:13:25,547.992.450	107	-2.901	-40.523	1.283	2.150	15.066	13.207	4.003
1	008579	11:13:25,634.067.490	109	0.273	24.577	0.686	2.503	23.899	23.711	10.461
1	008592	11:13:25,919.594.290	303	-1.687	-15.959	1.729	4.034	30.670	8.138	6.366
1	008600	11:13:26,008.229.520	119	-5.683	-35.270	0.958	2.203	10.536	6.113	3.199
1	008608	11:13:26,097.737.740	128	-0.087	23.155	1.471	4.156	23.180	23.069	19.802
1	008617	11:13:26,163.064.660	53	-0.113	23.008	1.153	1.629	25.000	22.863	2.974
1	008628	11:13:26,352.138.520	209	9.218	162.926	1.328	2.033	28.332	17.572	4.956
1	008629	11:13:26,354.591.880	2297	-0.677	-12.207	3.292	5.609	31.712	10.107	18.732
1	008638	11:13:26,462.873.180	1472	0.215	-20.372	1.938	6.635	20.009	19.918	69.403
1	008654	11:13:26,577.664.020	730	4.785	30.554	1.747	4.642	28.020	6.250	8.784
1	008658	11:13:26,592.837.400	52	-0.309	-4.698	0.992	15.408	6.051	4.488	114.105
1	008668	11:13:26,732.734.320	492	-1.274	46.653	1.560	5.934	29.691	28.806	37.884
1	008680	11:13:26,904.026.900	48	-90.938	782.850	0.980	2.081	13.032	8.608	2.656
1	008689	11:13:26,991.013.240	164	0.869	-7.840	1.604	5.452	10.987	5.918	11.350
1	008690	11:13:27,001.814.320	155	9.004	82.539	1.405	4.325	28.401	9.111	3.246
1	008692	11:13:27,004.252.380	69	-0.730	-6.681	1.071	2.003	16.048	5.397	1.990
1	008698	11:13:27,047.662.390	216	-1.504	31.641	1.516	2.464	24.137	17.516	6.161
1	008703	11:13:27,126.160.130	54	-4.339	-6.557	1.210	2.192	25.943	1.472	1.843
1	008709	11:13:27,181.142.340	72	-0.464	14.131	1.638	1.849	14.553	12.817	4.438
1	008714	11:13:27,277.472.760	76	3.291	-3.866	1.089	2.711	27.105	1.124	1.398
1	008715	11:13:27,285.548.680	349	0.001	20.565	1.419	3.264	23.732	20.565	15.116
1	008725	11:13:27,397.807.050	1385	-1.998	-42.006	2.800	4.887	33.229	18.802	27.357
1	008736	11:13:27,521.938.300	105	4.769	-82.111	0.930	1.465	20.022	16.852	3.455
1	008740	11:13:27,584.674.890	388	0.261	1.061	1.514	6.873	6.360	1.027	5.195
1	008742	11:13:27,631.698.130	125	-0.634	36.187	1.285	2.487	31.193	30.568	7.752
1	008758	11:13:27,896.414.680	70	0.421	-22.065	0.870	2.614	28.332	20.335	5.207
1	008759	11:13:27,929.368.880	54	-0.135	-19.616	1.061	1.821	22.186	19.441	2.859
1	008762	11:13:28,015.399.940	6050	0.633	-37.342	1.772	2.982	32.619	31.556	19.098
1	008766	11:13:28,059.614.930	691	1.021	-46.995	1.975	3.457	33.211	32.883	14.748
1	008769	11:13:28,088.323.110	538	0.356	19.931	2.166	2.676	18.966	18.776	11.099
1	008782	11:13:28,225.459.930	69	6.269	146.295	1.015	2.036	23.623	23.044	5.049
1	008785	11:13:28,257.676.020	205	-5.500	-132.701	1.353	4.514	24.866	23.737	23.495
1	008789	11:13:28,335.967.180	49	18.619	101.441	1.272	1.920	17.821	5.440	2.031
1	008792	11:13:28,372.562.650	194	0.000	21.833	1.208	4.816	28.333	21.833	17.828
1	008802	11:13:28,461.077.930	418	0.172	11.871	2.477	6.095	30.672	11.700	12.264
1	008806	11:13:28,508.227.940	45	3.416	29.993	0.884	2.286	10.411	8.427	3.838
1	008809	11:13:28,528.501.400	79	8.052	-125.821	1.233	3.569	16.916	15.507	11.435
1	008818	11:13:28,612.730.140	165	1.872	-30.775	1.537	2.338	19.192	14.500	6.753
1	008821	11:13:28,649.734.060	68	0.912	-7.413	0.911	2.835	12.175	5.476	2.134
1	008822	11:13:28,661.911.870	165	0.417	-25.382	1.472	2.328	28.002	23.430	6.125
1	008834	11:13:28,838.143.700	133	-0.254	-10.477	1.145	3.372	27.941	10.153	2.572
1	008842	11:13:28,919.854.120	177	0.586	11.610	1.412	2.912	16.337	10.018	7.398
1	008851	11:13:28,966.394.500	40	-0.117	-10.341	1.152	1.638	27.959	10.271	1.451
1	008859	11:13:29,064.829.620	63	1.874	-16.989	1.023	2.411	20.336	7.999	2.161
1	008865	11:13:29,144.807.380	560	0.474	-35.662	2.286	10.506	32.330	32.224	153.466
1	008866	11:13:29,146.995.830	88	-1.156	13.442	0.775	1.997	13.640	8.793	2.812
1	008867	11:13:29,159.621.700	491	1.911	-67.690	0.884	4.159	34.020	31.390	16.410
1	008869	11:13:29,169.318.560	67	-4.320	-102.247	0.979	2.405	24.327	23.059	6.781
1	008890	11:13:29,469.209.970	164	2.267	-35.518	1.225	5.314	21.313	14.335	10.968
1	008902	11:13:29,577.660.760	115	0.709	-7.457	1.136	2.860	10.106	6.082	4.677
1	008909	11:13:29,627.967.870	304	0.576	7.292	1.391	3.400	29.333	6.317	4.351
1	008928	11:13:29,842.898.870	89	-2.318	-15.892	1.268	2.173	27.896	6.294	2.859
1	008929	11:13:29,888.170.740	444	1.279	-53.526	1.099	3.872	33.503	32.975	14.703
1	008935	11:13:29,933.533.940	55	-0.065	30.470	1.070	1.702	30.423	30.407	3.353
1	008951	11:13:30,259.954.930	466	-10.637	-305.446	1.430	4.035	29.177	28.589	26.513
1	008952	11:13:30,266.508.060	55	0.669	22.198	1.282	7.154	18.714	18.452	48.205
1	008972	11:13:30,584.189.760	621	-4.960	-63.860	1.954	3.609	30.719	12.622	9.772
1	008975	11:13:30,630.043.640	261	0.609	8.804	1.456	4.059	28.900	7.518	3.769
1	008978	11:13:30,720.894.650	561	0.383	6.081	1.812	7.887	11.653	5.679	24.000
1	008983	11:13:30,792.594.240	361	0.396	9.116	1.884	3.338	9.531	8.475	12.645
1	008984	11:13:30,810.791.280	185	-0.782	-3.866	2.028	11.941	7.184	3.046	33.557
1	008994	11:13:30,995.692.280	494	0.563	-1.569	1.770	5.096	25.481	1.367	5.513
1	009002	11:13:31,148.462.270	136	5.143	-33.509	1.609	2.321	7.010	6.396	7.627
1	009003	11:13:31,172.423.510	96	-1.203	7.586	1.036	2.524	25.041	4.848	1.519
1	009009	11:13:31,302.601.970	395	3.686	-105.556	1.222	2.583	35.740	27.639	5.395
1	009011	11:13:31,313.071.360	81	-1.733	-48.601	0.997	2.348	25.629	24.290	6.334
1	009013	11:13:31,363.334.800	1207	0.740	-40.478	1.802	3.471	32.594	32.543	13.940
1	009014	11:13:31,365.012.380	42	-2.414	-67.757	1.147	1.500	30.254	25.929	2.778
1	009019	11:13:31,401.849.440	2570	-1.304	-0.628	3.105	5.185	31.880	0.382	13.602
1	009023	11:13:31,432.987.700	85	0.579	-13.126	1.273	2.115	11.575	11.361	6.426
1	009031	11:13:31,543.523.810	48	0.738	-26.138	1.142	1.949	24.506	21.027	3.834
1	009034	11:13:31,583.076.620	119	-1.195	31.675	1.450	1.976	20.428	20.325	4.229
1	009037	11:13:31,658.581.300	240	-2.139	-12.256	2.018	2.987	13.284	5.191	6.013
1	009054	11:13:31,807.281.830	88	-1.116	-9.898	1.307	2.566	10.485	6.606	5.606
1	009060	11:13:31,862.041.300	44	-2.374	-8.288	1.118	1.706	8.469	3.218	1.440
1	009061	11:13:31,869.649.160	160	0.461	26.332	1.788	2.728	26.487	23.913	7.224
1	009068	11:13:31,981.350.480	298	0.313	8.779	1.735	4.699	21.991	8.379	9.411
1	009076	11:13:32,066.643.060	467	0.310	-32.909	2.255	8.594	34.336	31.435	148.779
1	009080	11:13:32,106.965.130	90	0.266	22.516	1.078	2.843	21.780	21.761	8.827
1	009081	11:13:32,117.184.600	186	-1.402	25.429	1.293	2.370	29.683	14.764	2.965
1	009086	11:13:32,189.461.410	67	0.932	-25.032	1.016	1.621	21.975	18.315	2.325
1	009093	11:13:32,292.793.340	77	-0.005	0.223	1.523	2.191	27.181	0.223	2.536
1	009100	11:13:32,359.862.660	132	-0.523	-11.647	1.272	5.916	13.920	10.320	21.349
1	009105	11:13:32,422.181.110	69	-0.325	5.713	1.006	2.482	12.216	5.434	2.349
1	009108	11:13:32,476.804.200	56	-0.163	17.380	1.008	1.845	23.136	17.152	2.292
1	009120	11:13:32,681.643.420	56	0.142	-2.410	1.054	2.323	27.259	2.386	1.127
1	009128	11:13:32,779.886.300	50	1.566	32.988	0.674	2.704	19.437	17.756	7.417
1	009133	11:13:32,935.231.650	80	1.293	-19.999	0.900	3.280	20.010	12.237	6.000
1	009139	11:13:33,018.258.000	90	0.929	19.161	1.206	1.827	18.360	14.038	2.317
1	009153	11:13:33,178.330.190	621	-1.464	9.469	3.933	9.089	31.331	5.342	20.159
1	009167	11:13:33,427.948.530	171	-1.742	-39.996	1.230	3.652	24.379	19.913	10.585
1	009173	11:13:33,477.948.060	108	1.289	38.955	1.376	1.599	29.106	23.873	4.130
1	009178	11:13:33,533.259.140	170	-0.563	-17.240	1.363	3.042	27.074	15.021	4.798
1	009186	11:13:33,650.177.700	165	0.011	30.867	1.433	2.910	31.114	30.865	10.685
1	009187	11:13:33,655.435.120	64	-1.035	-3.228	0.784	3.644	17.957	2.244	0.974
1	009191	11:13:33,701.806.560	335	0.145	23.460	2.880	4.274	26.198	23.219	22.541
1	009196	11:13:33,786.223.080	81	0.220	8.789	1.094	1.748	17.051	8.584	2.075
1	009199	11:13:33,829.949.490	251	0.435	-15.652	2.205	3.497	33.208	14.354	8.519
1	009204	11:13:33,916.184.360	68	-0.244	4.725	1.083	4.752	14.284	4.591	4.639
1	009208	11:13:33,946.561.680	67	0.029	14.081	0.962	2.610	23.748	14.075	2.946
1	009219	11:13:34,010.463.290	172	0.470	13.358	1.807	2.914	12.561	12.089	12.223
1	009224	11:13:34,083.450.890	123	0.994	-10.610	1.124	2.050	14.479	7.527	3.102
1	009230	11:13:34,171.488.550	128	-2.005	3.430	0.998	3.633	21.881	1.531	1.371
1	009232	11:13:34,183.210.690	379	-1.127	-25.518	1.576	10.895	18.413	16.939	97.866
1	009236	11:13:34,227.798.220	97	1.385	22.983	1.409	2.700	20.664	13.453	5.346
1	009238	11:13:34,244.076.270	77	0.932	-23.760	1.985	2.652	20.485	17.383	6.863
1	009240	11:13:34,246.607.990	1243	-0.145	4.120	2.342	11.054	8.304	4.077	50.004
1	009245	11:13:34,292.057.430	177	-0.628	-23.411	1.174	1.989	27.658	19.828	3.367
1	009246	11:13:34,301.386.400	79	19.507	37.474	1.156	2.080	1.977	1.919	4.210
1	009254	11:13:34,485.880.380	488	2.084	-45.438	2.155	3.033	27.453	19.661	11.483
1	009260	11:13:34,544.521.310	68	-0.519	4.523	0.904	1.999	10.918	4.015	1.696
1	009265	11:13:34,587.133.950	168	1.194	21.642	1.077	4.452	18.024	13.895	16.173
1	009266	11:13:34,591.854.320	1139	0.222	12.658	2.140	6.381	12.585	12.357	54.735
1	009267	11:13:34,629.341.990	205	-2.719	64.199	1.941	3.373	25.341	22.163	12.436
1	009281	11:13:34,816.271.530	1387	24.401	-576.519	2.117	9.371	31.613	23.607	87.025
1	009286	11:13:34,889.616.050	83	2.076	-36.096	0.977	2.319	17.671	15.663	5.927
1	009292	11:13:34,959.880.810	82	1.049	-30.726	0.691	2.715	22.302	21.206	7.710
1	009295	11:13:34,986.758.680	116	0.095	16.342	1.179	2.661	24.477	16.268	5.525
1	009296	11:13:34,995.330.040	260	0.759	-17.983	2.454	3.388	17.619	14.324	12.825
1	009299	11:13:35,023.870.190	149	1.110	-0.564	1.209	3.703	27.493	0.378	1.868
1	009300	11:13:35,042.221.290	181	-3.320	30.776	1.576	2.146	9.896	8.877	5.501
1	009307	11:13:35,100.073.720	53	0.779	18.011	0.748	2.473	27.765	14.208	2.879
1	009312	11:13:35,153.857.130	157	0.075	-2.885	1.523	2.202	17.806	2.877	3.756
1	009318	11:13:35,198.910.460	68	12.331	99.948	0.785	1.891	8.080	8.079	5.004
1	009319	11:13:35,229.815.150	84	2.540	-24.902	0.999	2.366	11.533	9.121	5.374
1	009332	11:13:35,394.596.520	28500	-0.187	-24.108	3.033	5.242	33.333	23.696	56.337
1	009348	11:13:35,570.835.560	60	-39.080	653.910	0.772	2.163	26.630	16.727	2.808
1	009352	11:13:35,638.510.960	329	-5.989	14.689	1.905	2.387	21.849	2.419	6.602
1	009355	11:13:35,671.990.870	167	0.455	14.615	1.798	2.945	25.332	13.303	7.149
1	009357	11:13:35,702.823.380	1018	3.288	59.521	2.778	5.965	17.465	17.320	63.693
1	009361	11:13:35,730.562.620	1232	1.185	-52.422	2.166	2.861	33.820	33.815	17.696
1	009362	11:13:35,742.637.790	2808	0.444	-36.034	1.634	4.546	33.801	32.937	28.417
1	009366	11:13:35,772.204.320	266	-1.395	29.317	1.397	3.410	26.681	17.082	8.164
1	009368	11:13:35,813.178.400	86	-4.534	-99.200	0.775	3.150	22.108	21.363	6.948
1	009380	11:13:35,959.202.990	104	0.129	6.664	1.464	2.805	27.082	6.609	3.326
1	009381	11:13:35,961.111.110	42	0.115	-3.156	1.024	2.111	10.898	3.135	1.666
1	009382	11:13:35,978.077.960	66	-1.338	24.462	1.055	2.988	17.132	14.647	6.888
1	009387	11:13:36,003.746.800	106	6.218	-88.066	0.869	4.890	26.520	13.982	8.188
1	009392	11:13:36,084.670.460	694	-0.066	-4.214	2.089	5.296	18.858	4.205	9.626
1	009393	11:13:36,100.447.520	284	0.800	-32.819	1.831	2.634	26.665	25.632	9.037
1	009395	11:13:36,121.809.270	262	1.117	-51.879	1.285	5.130	35.074	34.612	24.861
1	009404	11:13:36,220.655.930	111	2.576	-80.173	1.614	3.741	34.033	29.013	10.293
1	009405	11:13:36,226.590.720	2115	-1.495	17.338	2.583	4.650	32.178	9.638	16.926
1	009409	11:13:36,315.644.660	954	1.726	50.852	2.007	6.893	26.669	25.494	51.808
1	009411	11:13:36,326.526.220	2563	3.165	86.293	3.094	6.267	26.001	26.001	66.675
1	009412	11:13:36,344.686.900	652	3.370	87.734	1.751	5.073	30.437	24.959	24.622
1	009416	11:13:36,383.764.210	473	1.933	-38.813	1.311	7.762	23.965	17.834	40.673
1	009419	11:13:36,429.529.600	203	0.923	-27.509	1.725	8.068	27.314	20.210	38.456
1	009433	11:13:36,580.485.680	609	0.795	-19.228	2.167	3.021	15.168	15.051	15.701
1	009437	11:13:36,607.105.210	1233	1.033	-47.479	1.075	3.423	33.034	33.027	21.241
1	009441	11:13:36,677.405.660	286	0.579	26.103	1.286	4.962	26.312	22.592	28.217
1	009449	11:13:36,767.042.180	99	1.322	39.694	2.081	2.480	25.335	23.950	6.450
1	009452	11:13:36,845.448.280	56	28.448	13.566	1.292	1.874	18.070	0.477	1.634
1	009474	11:13:37,074.035.260	230	0.421	10.621	1.021	5.639	20.040	9.787	10.817
1	009490	11:13:37,255.083.590	58	1.798	-55.676	0.853	2.621	27.063	27.061	7.248
1	009494	11:13:37,313.637.770	86	2.715	-30.403	1.580	4.055	25.538	10.509	4.848
1	009504	11:13:37,413.612.740	168	-0.427	-29.478	1.231	4.501	27.144	27.110	23.614
1	009516	11:13:37,544.346.430	57	-1.958	34.410	1.112	1.563	29.436	15.650	1.928
1	009522	11:13:37,607.024.790	123	0.656	-31.542	1.142	7.624	31.780	26.375	45.637
1	009532	11:13:37,747.840.440	962	0.009	8.670	2.307	4.799	8.728	8.670	32.365
1	009533	11:13:37,785.822.230	212	-2.582	45.877	1.287	4.193	16.692	16.571	20.348
1	009536	11:13:37,848.006.150	378	-0.549	25.456	1.770	3.945	27.472	22.314	13.886
1	009539	11:13:37,920.767.510	61	-0.834	35.718	1.277	1.808	27.562	27.425	4.490
1	009541	11:13:37,970.482.850	94	-1.642	-6.058	0.852	2.533	20.482	3.151	1.070
1	009543	11:13:37,990.668.340	160	-10.995	-197.562	2.105	2.668	24.175	17.894	7.819
1	009544	11:13:37,993.894.520	95	-1.458	-21.802	0.983	1.606	22.901	12.331	2.231
1	009546	11:13:38,026.675.390	152	0.934	-7.105	1.675	4.873	8.656	5.191	10.326
1	009547	11:13:38,037.013.280	44	0.249	-7.607	0.960	2.161	18.939	7.381	1.846
1	009553	11:13:38,121.740.080	160	-0.060	-5.128	1.139	4.580	8.852	5.119	9.202
1	009556	11:13:38,162.336.580	96	1.081	-24.536	0.648	4.029	17.763	16.661	17.740
1	009557	11:13:38,194.701.960	57	-4.133	-96.464	1.639	2.397	24.760	22.686	6.742
1	009560	11:13:38,221.704.610	80	0.022	11.001	0.976	3.091	11.031	10.999	11.949
1	009587	11:13:38,557.921.080	278	0.800	9.954	1.518	2.978	18.974	7.774	6.997
1	009593	11:13:38,619.575.990	290	3.268	-94.536	1.270	5.473	33.799	27.664	19.398
1	009599	11:13:38,678.062.970	170	-1.298	16.523	1.690	2.815	11.471	10.086	10.120
1	009604	11:13:38,726.641.270	51	-0.382	-9.192	0.957	1.921	29.049	8.586	1.720
1	009605	11:13:38,727.187.380	46	-0.476	-4.988	0.947	2.171	23.973	4.504	1.237
1	009609	11:13:38,759.500.560	157	-1.816	-6.316	1.278	4.301	10.726	3.047	3.571
1	009610	11:13:38,795.524.590	603	1.072	-32.078	2.063	5.658	22.003	21.879	40.107
1	009612	11:13:38,828.303.040	435	4.636	15.946	1.771	2.355	29.602	3.362	5.494
1	009613	11:13:38,841.155.380	94	0.023	13.589	0.986	2.537	23.385	13.585	3.422
1	009614	11:13:38,868.263.840	181	0.369	23.694	1.472	2.193	23.697	22.231	5.006
1	009618	11:13:38,911.424.750	181	-1.981	50.616	1.373	2.675	26.919	22.806	10.313
1	009656	11:13:39,312.345.570	97	-2.572	31.534	1.531	1.554	26.530	11.428	4.483
1	009659	11:13:39,344.906.820	204	9.814	207.320	1.484	3.431	23.368	21.016	14.542
1	009660	11:13:39,346.898.560	70	2.677	-52.435	0.995	2.848	28.465	18.348	6.281
1	009664	11:13:39,373.066.420	47	-0.138	-10.593	1.090	1.774	18.650	10.494	1.826
1	009671	11:13:39,476.682.990	585	-1.774	10.345	4.783	31.882	9.517	5.081	261.546
1	009675	11:13:39,524.565.520	328	0.863	-36.228	1.268	7.244	29.906	27.429	50.163
1	009681	11:13:39,581.359.770	62	0.667	35.061	0.812	1.815	29.222	29.163	5.043
1	009684	11:13:39,624.687.460	73	-1.288	-33.153	1.103	2.342	20.358	20.332	7.197
1	009698	11:13:39,770.746.880	62	2.821	24.455	1.265	1.885	19.377	8.170	2.661
1	009707	11:13:39,915.682.300	141	0.716	-9.979	0.623	3.988	32.366	8.116	1.633
1	009708	11:13:39,933.894.390	202	0.124	-15.513	1.527	7.932	29.084	15.395	19.688
1	009717	11:13:40,053.759.070	75	-0.399	-7.199	1.210	1.998	28.582	6.687	1.624
1	009722	11:13:40,105.696.410	719	-1.413	-30.409	1.972	6.486	25.744	17.568	26.084
1	009734	11:13:40,197.862.460	327	1.115	-52.946	0.566	3.395	35.788	35.358	23.280
1	009748	11:13:40,381.683.480	87	3.038	-15.170	1.168	1.914	16.134	4.743	1.655
1	009749	11:13:40,405.907.210	92	1.061	-10.370	1.034	3.270	9.820	7.113	8.503
1	009763	11:13:40,574.094.890	212	0.323	27.430	1.229	6.994	26.114	26.099	52.990
1	009769	11:13:40,631.758.360	68	0.677	2.696	1.301	2.362	14.212	2.233	2.163
1	009771	11:13:40,655.800.730	104	-1.420	-14.625	1.582	4.083	15.007	8.422	7.172
1	009781	11:13:40,755.103.530	70	-1.125	43.241	1.563	9.414	30.361	28.723	80.589
1	009784	11:13:40,808.690.200	99	0.823	36.152	1.376	3.499	30.048	27.912	11.338
1	009785	11:13:40,827.017.570	92	-0.491	12.772	1.314	2.950	30.687	11.463	3.616
1	009786	11:13:40,861.197.890	169	4.787	42.821	1.411	2.993	18.587	8.756	4.535
1	009789	11:13:40,885.533.440	2344	-0.815	-33.694	3.739	7.481	26.712	26.125	95.705
1	009790	11:13:40,898.098.850	316	0.332	-25.514	1.665	3.438	31.930	24.214	14.005
1	009799	11:13:40,987.714.520	366	3.289	-22.243	2.428	6.271	26.298	6.471	12.275
1	009800	11:13:40,988.096.540	49	-6.848	55.369	0.948	1.887	28.177	8.001	1.650
1	009810	11:13:41,225.025.660	153	0.251	5.569	1.248	2.756	9.500	5.402	4.202
1	009811	11:13:41,227.839.280	215	-1.203	55.235	2.144	3.698	36.064	35.301	15.611
1	009813	11:13:41,245.124.130	230	-10.575	-56.500	1.240	3.264	27.832	5.319	2.749
1	009815	11:13:41,277.716.770	731	-0.703	-4.575	1.948	3.540	5.676	3.743	12.261
1	009818	11:13:41,341.179.920	56	5.268	-39.113	1.296	1.871	14.977	7.294	2.169
1	009822	11:13:41,362.530.730	66	0.820	31.086	1.014	2.178	24.594	24.036	4.679
1	009823	11:13:41,370.119.750	57	7.613	-99.759	1.377	1.783	15.188	12.993	3.754
1	009824	11:13:41,377.335.010	112	0.135	10.309	1.084	4.708	26.464	10.217	5.047
1	009835	11:13:41,535.714.750	68	0.221	-6.362	1.272	1.989	28.397	6.211	1.626
1	009840	11:13:41,587.937.890	398	0.060	26.732	2.104	3.785	28.925	26.683	26.113
1	009844	11:13:41,626.729.510	140	-3.105	-46.985	1.392	2.232	19.040	14.402	5.546
1	009845	11:13:41,637.829.690	123	1.202	40.876	1.388	2.574	27.045	26.138	6.799
1	009858	11:13:41,799.351.190	86	-0.619	28.747	1.832	2.018	29.389	24.438	4.261
1	009869	11:13:42,059.145.820	1593	89.326	2438.754	2.548	6.472	29.003	27.300	69.377
1	009870	11:13:42,065.696.280	124	0.490	-16.555	1.229	2.454	15.049	14.865	6.747
1	009874	11:13:42,091.983.720	90	-0.083	-4.959	0.969	1.869	15.731	4.942	1.287
1	009875	11:13:42,096.934.110	1192	-2.111	47.456	2.116	5.179	20.323	20.320	47.325
1	009877	11:13:42,108.473.640	4345	16.037	-396.343	2.402	15.174	27.139	24.666	158.426
1	009880	11:13:42,130.567.080	148	27.996	363.435	1.285	2.390	19.567	12.973	5.580
1	009893	11:13:42,325.495.470	55	1.453	28.515	1.181	1.356	23.027	16.163	2.350
1	009895	11:13:42,360.519.500	761	-0.527	7.936	1.737	5.477	8.316	7.020	33.327
1	009898	11:13:42,393.338.080	505	-14.541	-127.417	1.776	6.261	10.911	8.742	37.428
1	009900	11:13:42,409.228.630	268	-3.835	110.827	2.028	2.869	30.686	27.963	9.982
1	009907	11:13:42,499.227.460	168	0.191	-6.901	1.139	4.588	29.116	6.778	2.457
1	009918	11:13:42,652.397.830	76	0.141	-10.764	1.510	2.096	15.453	10.659	4.038
1	009921	11:13:42,690.860.610	111	0.057	1.804	1.167	2.940	18.939	1.801	1.516
1	009933	11:13:42,788.421.690	580	0.618	-41.480	1.361	2.967	35.332	35.286	9.581
1	009934	11:13:42,802.854.460	88	4.175	95.741	1.270	1.855	22.342	22.302	4.495
1	009942	11:13:42,919.875.970	58	-0.076	28.248	0.966	1.855	30.401	28.168	3.138
