Nrun	ID	Time	Size	A	B	Width	Length	Dis	Miss	Azwidth	Alpha
1	017750	16:00:31,274.637.810	180	1.493	14.106	0.944	1.838	9.270	7.849	6.757	1.010
1	017760	16:00:31,315.606.010	60	0.972	29.759	0.990	2.469	22.685	21.336	6.298	1.224
1	017766	16:00:31,358.603.290	160	-20.989	383.848	0.933	1.822	25.844	18.267	3.563	0.785
1	017770	16:00:31,367.485.230	162	-1.780	59.552	1.352	2.033	29.336	29.171	6.659	1.465
1	017800	16:00:31,516.143.990	151	-1.479	22.950	1.269	1.954	25.541	12.854	3.526	0.527
1	017807	16:00:31,540.159.280	48	-1.384	-19.360	0.449	4.273	11.655	11.337	16.814	1.336
1	017809	16:00:31,544.874.400	118	4.268	21.973	1.375	1.761	8.424	5.012	2.828	0.637
1	017815	16:00:31,572.837.440	1491	-3.314	35.662	2.598	4.246	31.395	10.302	34.220	0.334
1	017833	16:00:31,665.003.840	57	1.530	-33.244	1.052	1.791	19.926	18.191	4.959	1.150
1	017861	16:00:31,831.471.550	176	11.389	-125.716	0.893	4.206	15.533	10.996	11.828	0.786
1	017892	16:00:31,965.730.720	159	0.322	-27.320	1.276	2.310	31.367	26.008	3.710	0.978
1	017908	16:00:32,074.728.460	492	-0.557	-17.632	1.422	3.645	23.985	15.405	11.016	0.697
1	017933	16:00:32,228.362.150	66	0.489	-27.424	1.461	2.510	28.492	24.635	4.543	1.044
1	017947	16:00:32,288.328.100	392	0.611	-40.652	1.622	3.615	35.417	34.697	17.918	1.369
1	017954	16:00:32,319.448.370	71	0.574	-1.355	0.759	17.171	25.507	1.175	1.310	0.046
1	017958	16:00:32,330.143.110	256	0.742	22.984	1.573	3.943	23.253	18.458	14.394	0.917
1	017968	16:00:32,392.396.850	50	-0.991	11.575	0.762	13.512	17.649	8.220	45.938	0.485
1	017973	16:00:32,402.361.890	101	-0.075	-17.553	1.699	2.717	21.729	17.504	5.129	0.937
1	018033	16:00:32,699.787.890	249	1.956	-29.975	1.924	10.462	30.865	13.644	32.478	0.458
1	018053	16:00:32,786.029.040	115	0.570	-23.014	0.732	1.905	20.760	19.996	4.632	1.299
1	018069	16:00:32,884.312.900	304	1.576	-17.447	1.088	5.732	15.594	9.348	14.641	0.643
1	018100	16:00:33,054.095.270	44	0.734	6.568	0.976	1.880	24.381	5.294	1.236	0.219
1	018122	16:00:33,192.714.440	148	-0.241	-2.423	0.968	5.201	13.139	2.355	2.120	0.180
1	018128	16:00:33,228.434.180	71	-1.048	-30.941	1.320	2.753	27.924	21.356	6.338	0.871
1	018137	16:00:33,268.855.420	248	0.740	36.782	1.064	3.345	31.019	29.563	14.302	1.263
1	018153	16:00:33,331.298.910	115	-5.003	-146.490	1.145	3.421	30.952	28.710	12.261	1.188
1	018167	16:00:33,426.193.300	114	-3.360	64.071	1.032	1.592	23.479	18.277	2.258	0.892
1	018171	16:00:33,444.709.760	775	0.825	-44.704	1.991	4.193	34.509	34.489	17.543	1.537
1	018177	16:00:33,455.595.660	663	2.108	44.625	1.539	9.596	28.293	19.125	44.489	0.742
1	018214	16:00:33,570.154.440	46	0.036	-10.252	1.036	1.868	10.247	10.246	4.974	1.555
1	018215	16:00:33,573.923.420	104	-74.026	-1416.101	1.016	3.917	26.508	19.128	8.191	0.806
1	018241	16:00:33,717.663.690	3616	0.472	-34.677	2.218	12.763	31.364	31.358	152.405	1.550
1	018246	16:00:33,749.910.320	133	-5.855	39.116	1.229	3.756	6.633	6.585	18.296	1.451
1	018247	16:00:33,754.247.020	661	-4.057	65.944	3.651	5.465	33.962	15.783	23.843	0.483
1	018306	16:00:34,000.482.120	298	-2.017	63.135	1.151	3.437	28.496	28.040	14.647	1.392
1	018341	16:00:34,174.692.790	412	0.161	-11.775	1.395	2.622	33.963	11.624	3.108	0.349
1	018347	16:00:34,205.161.810	388	-3.830	3.717	1.544	5.472	25.678	0.939	4.266	0.037
1	018357	16:00:34,269.982.020	87	-0.186	-2.708	0.991	1.837	24.421	2.663	1.239	0.109
1	018362	16:00:34,313.177.380	47	0.666	6.215	0.994	2.191	5.635	5.173	4.432	1.163
1	018363	16:00:34,322.918.370	82	0.789	29.920	1.179	2.220	28.705	23.489	5.421	0.958
1	018366	16:00:34,332.934.040	369	-2.287	-52.625	1.570	2.608	32.614	21.083	6.084	0.703
1	018378	16:00:34,444.584.860	93	-0.188	2.284	1.053	4.182	9.949	2.244	1.884	0.228
1	018380	16:00:34,459.185.770	405	-5.882	-15.518	1.011	3.294	7.420	2.601	3.591	0.358
1	018382	16:00:34,465.405.060	157	1.626	-17.122	1.222	4.136	12.486	8.968	12.089	0.801
1	018393	16:00:34,497.362.310	133	-0.056	-20.233	1.315	4.004	23.492	20.202	12.094	1.035
1	018427	16:00:34,662.605.610	467	-0.383	-18.800	5.379	12.188	31.420	17.558	176.746	0.593
1	018443	16:00:34,712.801.900	248	-0.612	8.619	1.016	7.083	29.965	7.352	6.656	0.248
1	018457	16:00:34,797.067.210	50	0.304	1.044	1.594	12.306	7.489	0.999	6.178	0.134
1	018514	16:00:35,103.779.100	4290	0.271	-31.455	1.769	3.114	33.970	30.363	13.006	1.106
1	018544	16:00:35,264.490.690	817	-0.966	-2.955	3.689	9.126	33.645	2.125	17.407	0.063
1	018545	16:00:35,265.043.910	52	-0.604	-19.670	1.005	2.036	18.911	16.836	3.981	1.098
1	018548	16:00:35,274.932.420	300	1.727	38.061	1.186	2.138	20.188	19.071	9.242	1.237
1	018565	16:00:35,362.296.290	898	0.182	-13.812	1.908	3.083	16.111	13.589	17.178	1.004
1	018575	16:00:35,421.392.800	158	1.776	14.794	1.428	3.446	17.122	7.258	5.046	0.438
1	018581	16:00:35,436.679.500	298	-0.040	-17.174	1.329	3.382	26.009	17.160	9.883	0.721
1	018586	16:00:35,475.017.770	51	-8.189	-129.996	0.741	2.460	15.761	15.758	8.924	1.551
1	018610	16:00:35,597.505.270	272	-2.028	22.810	4.130	8.073	32.286	10.088	31.795	0.318
1	018617	16:00:35,642.363.120	555	-32.830	713.164	3.479	15.868	27.640	21.713	180.544	0.904
1	018634	16:00:35,716.439.910	150	1.759	-34.421	1.149	2.370	17.636	17.010	7.202	1.304
1	018643	16:00:35,743.004.240	70	-0.430	-24.114	1.239	1.920	29.349	22.153	2.557	0.855
1	018684	16:00:36,009.287.810	75	2.190	-1.948	1.076	2.402	17.196	0.809	1.031	0.047
1	018702	16:00:36,133.450.600	336	0.123	-23.755	1.408	2.547	23.589	23.576	10.647	1.538
1	018706	16:00:36,141.998.250	219	10.927	-113.986	0.768	4.166	10.428	10.388	30.152	1.483
1	018709	16:00:36,165.215.020	1775	-14.541	313.310	2.971	4.573	29.179	21.496	22.747	0.828
1	018715	16:00:36,192.462.170	86	-0.899	-15.253	0.756	3.245	27.558	11.342	2.196	0.424
1	018734	16:00:36,284.895.570	376	-3.896	113.707	1.620	4.484	29.207	28.272	28.213	1.317
1	018736	16:00:36,292.245.220	434	0.402	-18.699	1.411	7.822	22.440	17.350	46.442	0.884
1	018742	16:00:36,329.956.730	89	2.496	-16.565	1.801	4.829	6.852	6.160	17.359	1.117
1	018776	16:00:36,483.763.340	140	0.158	-20.269	1.533	2.087	20.821	20.022	5.442	1.293
1	018786	16:00:36,542.170.250	74	0.062	13.119	1.529	1.768	20.570	13.093	3.795	0.690
1	018790	16:00:36,564.126.830	98	0.033	-18.994	1.036	2.454	27.218	18.983	4.306	0.772
1	018832	16:00:36,795.748.540	339	-1.981	18.671	1.465	9.055	32.183	8.413	20.290	0.264
1	018873	16:00:36,961.841.290	99	-0.394	0.561	1.033	2.153	23.262	0.522	1.026	0.022
1	018876	16:00:36,979.755.470	87	-0.057	19.658	1.275	2.283	20.519	19.626	7.276	1.275
1	018878	16:00:36,990.719.770	98	-1.278	-12.580	1.238	1.931	9.696	7.752	4.079	0.927
1	018888	16:00:37,032.162.870	86	0.737	-3.924	1.026	2.097	11.934	3.158	1.228	0.268
1	018899	16:00:37,087.353.370	170	-0.704	-12.527	1.384	2.331	14.023	10.242	5.377	0.819
1	018949	16:00:37,327.444.600	476	-0.501	3.546	1.158	2.926	33.298	3.171	2.644	0.095
1	018954	16:00:37,349.964.090	87	1.729	-25.996	0.996	2.830	16.419	13.013	5.839	0.915
1	018955	16:00:37,352.517.240	363	1.114	15.063	1.001	3.408	16.512	10.063	6.519	0.655
1	018958	16:00:37,368.040.710	58	-3.635	54.945	0.953	2.538	16.477	14.573	7.778	1.085
1	018959	16:00:37,386.909.670	206	-3.800	24.021	2.142	3.569	10.181	6.113	9.517	0.644
1	018982	16:00:37,470.915.850	64	0.275	1.081	1.067	13.286	14.976	1.043	1.790	0.070
1	018991	16:00:37,501.551.650	144	-10.174	88.022	1.263	1.326	15.844	8.610	1.297	0.575
1	018996	16:00:37,517.747.290	65	3.084	-81.380	1.266	2.015	28.741	25.104	3.329	1.062
1	019009	16:00:37,612.699.720	76	5.078	-86.095	0.906	2.053	19.428	16.635	4.418	1.028
1	019031	16:00:37,723.481.170	97	-0.654	1.983	0.991	2.808	19.009	1.659	1.414	0.087
1	019034	16:00:37,736.032.970	197	0.493	9.875	1.392	1.763	28.498	8.858	3.857	0.316
1	019035	16:00:37,739.715.060	90	-3.697	114.319	1.046	2.246	30.502	29.850	7.171	1.364
1	019068	16:00:37,903.376.940	237	-6.251	89.965	1.007	4.001	26.205	14.211	11.919	0.573
1	019069	16:00:37,909.731.600	549	0.409	-8.737	1.536	5.603	12.465	8.087	19.837	0.706
1	019076	16:00:37,947.508.750	1665	-3.061	30.329	2.257	5.530	17.084	9.418	22.208	0.584
1	019100	16:00:38,052.290.080	73	6.975	81.857	1.299	2.121	12.625	11.618	4.081	1.169
1	019139	16:00:38,230.781.640	154	8.857	-31.937	1.186	2.105	34.286	3.583	3.324	0.105
1	019189	16:00:38,445.425.560	382	1.353	-54.282	1.792	3.933	34.044	32.270	24.243	1.246
1	019225	16:00:38,612.823.760	171	-0.298	21.031	1.698	4.211	22.710	20.154	16.589	1.092
1	019255	16:00:38,752.595.470	219	0.287	-14.345	1.335	2.728	19.759	13.787	5.253	0.772
1	019256	16:00:38,758.172.330	146	0.547	12.743	0.968	2.480	13.777	11.180	7.139	0.947
1	019260	16:00:38,775.003.760	75	-0.871	4.091	1.230	3.556	19.374	3.086	1.676	0.160
1	019303	16:00:38,995.561.290	6353	0.194	-32.287	2.014	2.830	34.673	31.698	38.897	1.153
1	019307	16:00:39,011.145.470	99	-5.465	50.147	1.227	3.890	24.344	9.027	4.253	0.380
1	019330	16:00:39,110.969.140	119	0.679	-6.310	1.104	2.496	6.762	5.220	4.700	0.882
1	019335	16:00:39,144.426.550	101	1.854	-13.188	0.959	2.723	6.315	6.260	8.245	1.439
1	019345	16:00:39,206.218.160	190	1.982	16.509	1.192	1.903	22.775	7.437	2.728	0.333
1	019402	16:00:39,500.582.080	216	0.396	-11.879	1.566	2.181	11.045	11.045	6.749	1.561
1	019404	16:00:39,513.754.920	88	-0.720	32.819	1.240	2.266	28.049	26.639	6.700	1.252
1	019443	16:00:39,758.857.820	266	0.305	14.217	1.321	5.440	25.131	13.598	13.154	0.572
1	019497	16:00:39,997.464.970	93	0.676	-2.615	0.867	10.440	12.048	2.166	3.832	0.181
1	019532	16:00:40,183.432.640	976	-9.923	-102.256	1.624	4.467	28.129	10.253	11.365	0.373
1	019557	16:00:40,331.859.900	65	-1.217	13.638	1.456	9.742	22.075	8.659	15.687	0.403
1	019574	16:00:40,402.888.650	134	-48.109	-235.658	0.777	1.882	13.816	4.897	1.724	0.362
1	019576	16:00:40,414.689.900	525	-6.359	-47.620	1.548	3.200	10.626	7.398	10.342	0.770
1	019657	16:00:40,829.315.480	76	1.303	29.566	0.942	2.020	19.642	18.000	3.014	1.159
1	019662	16:00:40,864.250.190	1686	-4.543	-53.220	2.698	7.038	11.609	11.440	69.584	1.400
1	019693	16:00:40,989.979.630	59	-1.663	17.439	1.987	12.290	22.561	8.987	29.966	0.410
1	019722	16:00:41,101.725.240	190	3.497	44.321	1.241	2.724	24.327	12.187	3.727	0.525
1	019726	16:00:41,136.455.600	83	-6.160	129.919	2.485	13.660	20.943	20.818	169.676	1.461
1	019728	16:00:41,138.576.520	184	-0.102	-20.800	1.079	2.929	24.599	20.692	8.703	0.999
1	019748	16:00:41,245.175.760	235	-0.142	17.599	1.213	2.524	17.425	17.423	8.485	1.555
1	019752	16:00:41,271.478.160	178	-6.521	-74.159	1.209	2.839	27.083	11.241	3.780	0.428
1	019753	16:00:41,273.646.900	303	-0.479	-15.994	1.491	3.538	20.583	14.424	10.190	0.776
1	019758	16:00:41,300.947.610	66	0.414	11.248	0.000	2.932	16.361	10.391	4.538	0.688
1	019762	16:00:41,319.931.110	70	-2.042	48.357	0.716	2.398	22.011	21.265	7.754	1.310
1	019767	16:00:41,342.795.490	475	0.780	17.124	1.035	4.084	26.888	13.503	12.853	0.526
1	019779	16:00:41,390.131.910	51	-1.031	9.547	1.581	1.762	28.409	6.646	3.376	0.236
1	019798	16:00:41,486.814.230	41	-33.528	440.468	0.931	2.088	32.312	13.132	1.863	0.419
1	019827	16:00:41,623.300.310	93	5.182	-71.824	0.719	2.080	14.961	13.609	4.724	1.142
1	019882	16:00:41,885.280.490	46	1.302	-22.158	1.212	1.528	14.425	13.498	3.095	1.210
1	019909	16:00:41,987.158.310	142	-0.517	-22.512	0.974	2.890	23.222	19.998	9.028	1.038
1	019932	16:00:42,084.795.290	79	-10.317	-204.513	1.226	1.900	19.730	19.730	4.350	1.567
1	019935	16:00:42,115.910.330	605	0.161	-6.780	1.770	3.071	31.322	6.693	6.286	0.215
1	019938	16:00:42,135.009.430	67	-0.838	-9.488	1.280	1.861	14.915	7.273	2.203	0.509
1	019939	16:00:42,138.242.690	165	0.808	-5.687	1.321	2.710	12.561	4.423	3.559	0.360
1	019941	16:00:42,147.829.670	295	-2.171	24.320	1.405	3.349	24.753	10.176	6.557	0.424
1	019942	16:00:42,149.939.270	59	1.274	7.005	1.137	1.663	20.976	4.325	1.230	0.208
1	019958	16:00:42,244.644.160	63	3.630	-94.091	1.219	2.389	25.178	24.991	6.723	1.449
1	019962	16:00:42,281.120.150	226	-2.257	51.701	1.227	2.749	21.318	20.944	13.294	1.383
1	019984	16:00:42,379.090.400	50	2.703	22.256	0.965	1.990	8.494	7.722	4.476	1.141
1	020081	16:00:42,906.173.740	123	2.695	-70.316	1.054	3.455	28.445	24.462	9.196	1.035
1	020094	16:00:42,951.693.590	121	2.080	3.178	0.924	2.649	15.202	1.377	1.055	0.091
1	020111	16:00:43,046.703.680	245	-0.117	-1.598	3.481	8.081	18.618	1.587	14.458	0.085
1	020117	16:00:43,059.933.030	153	-0.295	28.170	1.376	2.279	30.605	27.017	5.741	1.082
1	020159	16:00:43,308.454.500	55	-0.178	11.191	1.159	1.484	23.020	11.018	1.557	0.499
1	020176	16:00:43,367.494.940	90	-0.080	10.037	0.920	1.667	20.743	10.005	1.315	0.503
1	020183	16:00:43,418.858.470	90	-0.755	-18.558	1.252	2.912	27.023	14.810	3.807	0.580
1	020185	16:00:43,432.649.370	39	1.272	2.223	1.084	1.714	15.567	1.374	1.138	0.088
1	020191	16:00:43,471.611.410	86	1.268	23.045	0.988	1.922	14.794	14.269	5.037	1.304
1	020201	16:00:43,497.726.060	242	1.280	23.162	1.057	4.875	27.714	14.260	9.812	0.540
1	020337	16:00:44,256.923.710	420	-1.967	51.414	2.201	2.565	27.740	23.303	11.021	0.997
1	020355	16:00:44,338.150.050	2162	-4.718	-28.567	2.406	8.206	10.978	5.923	41.476	0.570
1	020360	16:00:44,357.336.740	576	-0.198	-17.395	3.270	4.200	26.773	17.063	19.587	0.691
1	020363	16:00:44,370.604.320	243	-0.380	-8.009	1.031	2.436	25.051	7.487	4.196	0.304
1	020369	16:00:44,395.651.760	94	1.622	-23.508	1.273	1.832	16.934	12.336	3.500	0.816
1	020394	16:00:44,514.857.710	374	1.020	-50.592	1.367	6.211	35.539	35.414	31.105	1.487
1	020429	16:00:44,708.653.800	139	0.383	-14.995	1.265	2.506	14.003	14.003	8.997	1.565
1	020450	16:00:44,784.806.520	64	-34.706	704.471	0.774	1.713	21.312	20.290	4.622	1.260
1	020458	16:00:44,835.952.010	75	-0.167	4.800	1.142	14.545	19.736	4.734	14.375	0.242
1	020501	16:00:45,051.514.480	168	-9.870	-61.161	1.261	2.071	22.271	6.165	2.382	0.280
1	020543	16:00:45,273.751.850	157	0.498	-28.263	1.291	2.459	26.509	25.300	6.577	1.268
1	020549	16:00:45,330.059.520	672	0.651	9.452	1.517	3.294	21.361	7.920	7.237	0.380
1	020553	16:00:45,342.156.920	109	0.714	1.435	0.988	1.971	20.461	1.168	1.009	0.057
1	020562	16:00:45,397.491.420	62	3.215	-47.359	1.227	1.992	14.078	14.068	4.450	1.533
1	020574	16:00:45,434.051.830	134	4.618	-45.350	1.172	3.601	15.079	9.598	8.541	0.690
1	020580	16:00:45,457.881.460	765	-2.491	-59.947	1.815	3.030	30.002	22.334	13.790	0.840
1	020619	16:00:45,614.467.360	55	-0.040	5.144	1.079	1.654	14.014	5.140	1.579	0.376
1	020638	16:00:45,718.168.680	624	0.401	12.274	1.659	3.838	14.630	11.394	15.765	0.893
1	020652	16:00:45,767.858.710	94	-3.285	27.290	1.813	2.290	25.727	7.948	3.511	0.314
1	020662	16:00:45,837.899.390	158	-2.165	-3.834	1.008	3.512	13.344	1.608	1.604	0.121
1	020677	16:00:45,892.980.010	1648	0.672	-39.609	1.997	3.338	33.459	32.882	16.460	1.385
1	020683	16:00:45,936.615.990	201	8.130	64.016	1.253	2.229	23.221	7.815	3.396	0.343
1	020691	16:00:45,969.628.250	79	0.097	25.814	0.794	3.093	25.790	25.694	14.165	1.484
1	020715	16:00:46,055.693.480	597	-22.702	-160.430	1.610	3.272	19.771	7.060	7.333	0.365
1	020719	16:00:46,080.491.340	312	0.299	-21.688	1.632	2.535	27.288	20.779	6.331	0.866
1	020729	16:00:46,121.832.780	594	2.261	25.577	1.369	5.428	17.799	10.347	17.556	0.620
1	020787	16:00:46,450.199.480	186	1.391	45.407	1.044	5.358	26.506	26.503	33.959	1.554
1	020836	16:00:46,685.045.930	52	7.593	198.982	0.000	3.066	30.593	25.980	8.113	1.014
1	020844	16:00:46,722.268.340	88	-0.709	-27.787	1.264	2.168	28.438	22.665	3.666	0.922
1	020848	16:00:46,737.323.430	330	-0.063	-8.541	1.421	4.358	22.617	8.525	6.027	0.386
1	020855	16:00:46,775.019.590	146	-0.726	8.475	2.869	8.433	28.499	6.857	11.910	0.243
1	020856	16:00:46,780.146.120	62	-0.115	0.086	1.041	1.744	28.497	0.085	1.125	0.003
1	020873	16:00:46,864.331.910	336	-1.070	-15.931	1.277	6.557	15.525	10.878	29.060	0.776
1	020955	16:00:47,294.862.040	285	0.498	-12.415	1.739	2.958	15.384	11.112	9.301	0.807
1	020983	16:00:47,409.977.510	105	-0.049	-14.446	1.015	2.125	20.800	14.429	3.263	0.767
1	020989	16:00:47,436.305.120	85	-0.168	6.951	1.130	1.633	26.941	6.855	1.311	0.257
1	021005	16:00:47,538.059.990	161	67.689	-1046.540	1.085	2.035	15.804	15.459	6.655	1.362
1	021022	16:00:47,652.565.510	377	-0.280	32.959	1.458	5.698	31.738	31.738	41.308	1.569
1	021025	16:00:47,669.547.860	149	3.121	-68.970	1.471	3.959	30.630	21.044	9.030	0.757
1	021026	16:00:47,671.774.360	71	1.450	-2.519	1.063	1.721	5.044	1.430	1.249	0.288
1	021040	16:00:47,709.198.050	74	-1.951	19.702	1.192	6.158	15.649	8.987	13.879	0.612
1	021061	16:00:47,801.435.170	47	-0.048	-22.869	1.053	1.665	24.269	22.843	2.987	1.226
1	021063	16:00:47,802.184.350	207	-0.800	-24.164	1.264	2.298	21.336	18.869	6.414	1.085
1	021070	16:00:47,823.651.990	107	1.211	-8.433	1.389	1.718	22.586	5.370	3.439	0.240
1	021116	16:00:48,046.919.970	217	-0.705	-1.540	0.675	2.003	26.255	1.259	1.081	0.048
1	021122	16:00:48,073.598.680	231	-0.767	-13.099	1.026	2.191	15.747	10.393	4.536	0.721
1	021132	16:00:48,116.413.380	64	-0.199	11.701	1.059	2.864	11.477	11.476	9.223	1.558
1	021175	16:00:48,356.207.250	269	-0.128	-8.472	1.437	2.801	14.323	8.403	7.958	0.627
1	021182	16:00:48,406.441.190	1008	2.765	-10.675	3.114	6.498	33.442	3.631	24.726	0.109
1	021202	16:00:48,505.751.640	168	0.509	-5.226	1.646	2.360	16.497	4.657	5.134	0.286
1	021216	16:00:48,577.133.840	125	11.337	-26.878	1.887	2.108	6.965	2.362	6.821	0.346
1	021217	16:00:48,579.400.870	151	0.629	-7.667	0.468	10.280	15.796	6.489	20.700	0.423
1	021252	16:00:48,751.206.560	45	3.466	-14.060	0.998	2.179	30.104	3.897	1.156	0.130
1	021263	16:00:48,801.715.800	68	0.551	-17.754	1.130	2.046	24.142	15.549	3.132	0.700
1	021273	16:00:48,843.662.350	122	-1.680	47.114	1.096	3.917	26.746	24.095	14.020	1.122
1	021278	16:00:48,857.974.010	263	-1.190	26.851	1.016	2.409	18.178	17.270	9.330	1.253
1	021293	16:00:48,940.202.160	90	-1.468	23.141	1.625	2.310	19.262	13.030	5.099	0.743
1	021350	16:00:49,188.604.340	80	0.631	17.676	0.952	2.941	22.731	14.947	5.492	0.718
1	021381	16:00:49,342.191.080	215	0.472	-4.373	1.148	3.232	34.684	3.955	2.732	0.114
1	021383	16:00:49,354.806.380	102	0.511	-14.739	0.947	3.989	13.149	13.123	16.233	1.508
1	021403	16:00:49,446.327.670	73	-1.637	35.753	0.940	2.526	22.279	18.639	5.668	0.991
1	021419	16:00:49,493.588.980	902	1.143	-49.645	1.215	4.044	32.686	32.684	19.483	1.559
1	021420	16:00:49,503.630.140	695	0.003	11.060	3.733	4.006	18.939	11.060	27.606	0.624
1	021436	16:00:49,574.461.480	54	-0.536	-14.280	0.812	2.144	16.368	12.583	3.560	0.877
1	021474	16:00:49,757.721.620	611	-0.383	7.503	1.541	4.134	27.586	7.005	5.974	0.257
1	021488	16:00:49,833.787.150	148	-0.288	7.327	1.095	1.960	9.423	7.041	4.164	0.844
1	021541	16:00:50,008.642.520	613	4.166	17.055	1.354	5.006	20.193	3.981	6.571	0.198
1	021552	16:00:50,088.638.120	55	0.239	-13.828	0.957	2.117	22.201	13.449	2.449	0.651
1	021578	16:00:50,195.478.020	51	0.142	2.241	1.072	7.935	19.991	2.219	1.856	0.111
1	021582	16:00:50,216.129.690	185	2.299	-30.195	1.122	2.622	15.143	12.042	6.889	0.919
1	021593	16:00:50,272.445.560	3000	0.667	-41.279	2.050	3.888	34.407	34.345	21.890	1.511
1	021598	16:00:50,279.808.910	78	0.400	-27.917	1.212	1.918	26.048	25.918	4.130	1.471
1	021604	16:00:50,309.655.280	265	0.167	-8.014	3.595	4.849	8.699	7.904	26.280	1.140
1	021618	16:00:50,371.466.500	177	-24.988	193.478	2.901	8.525	21.273	7.737	18.760	0.372
1	021619	16:00:50,373.223.940	301	-0.964	-2.178	1.288	2.266	14.272	1.568	3.662	0.110
1	021639	16:00:50,508.452.970	80	0.184	2.555	1.071	2.707	9.690	2.513	2.133	0.262
1	021675	16:00:50,702.065.830	64	2.549	-24.445	1.399	2.388	10.949	8.926	5.066	0.953
1	021734	16:00:51,008.310.790	358	0.166	-7.973	1.442	3.797	14.188	7.866	7.978	0.588
1	021737	16:00:51,033.668.230	407	0.456	0.586	1.270	3.877	18.129	0.533	3.852	0.029
1	021740	16:00:51,064.587.960	51	-0.225	5.361	1.724	8.726	19.867	5.230	8.424	0.266
1	021764	16:00:51,202.276.590	240	0.126	2.632	2.113	4.813	8.118	2.612	10.090	0.328
1	021767	16:00:51,208.832.400	333	0.556	-13.202	1.222	2.510	14.007	11.537	9.734	0.968
1	021788	16:00:51,339.003.670	71	-0.874	-30.237	1.212	1.879	28.533	22.768	3.274	0.924
1	021796	16:00:51,370.949.270	116	2.658	51.481	1.041	3.577	23.489	18.130	9.904	0.882
1	021797	16:00:51,391.303.100	101	-0.462	21.441	1.076	3.401	23.592	19.462	8.583	0.970
1	021815	16:00:51,497.020.090	250	3.588	-59.445	1.560	1.776	25.084	15.960	4.457	0.690
1	021830	16:00:51,588.511.500	235	-1.958	20.060	1.247	6.562	19.751	9.123	12.124	0.480
1	021845	16:00:51,681.329.270	95	1.188	-13.936	0.934	3.373	19.169	8.973	4.590	0.487
1	021850	16:00:51,703.948.140	715	0.038	1.217	2.397	5.472	27.772	1.217	12.835	0.044
1	021859	16:00:51,752.162.710	69	0.724	33.108	0.664	2.263	29.399	26.819	7.245	1.149
1	021860	16:00:51,760.009.940	158	-0.096	-13.224	1.263	2.976	15.392	13.163	8.213	1.026
1	021903	16:00:51,941.083.230	63	0.454	-0.343	1.078	17.584	16.760	0.312	1.341	0.019
1	021926	16:00:52,063.004.930	71	-0.612	1.789	1.215	2.159	2.456	1.526	3.031	0.670
1	021929	16:00:52,082.465.940	230	2.975	-94.364	1.621	3.446	33.791	30.069	10.769	1.097
1	021933	16:00:52,095.267.510	275	1.249	-56.186	0.935	3.709	36.328	35.120	16.058	1.312
1	021963	16:00:52,290.705.340	226	1.264	29.081	1.009	1.631	30.620	18.043	4.967	0.630
1	021974	16:00:52,325.550.260	87	3.294	93.043	1.083	3.006	27.959	27.026	8.521	1.312
1	022025	16:00:52,621.344.130	211	-0.225	12.261	1.246	3.104	32.132	11.962	3.545	0.381
1	022059	16:00:52,782.809.450	66	-2.709	36.936	1.103	1.635	25.681	12.790	1.609	0.521
1	022078	16:00:52,860.777.710	178	-0.487	11.319	1.445	2.634	24.414	10.176	5.785	0.430
1	022088	16:00:52,897.104.600	206	-3.554	83.778	1.556	2.486	31.205	22.691	8.528	0.814
1	022129	16:00:53,094.193.540	64	-0.131	-25.015	1.092	1.299	26.886	24.802	3.039	1.174
1	022172	16:00:53,314.980.790	224	-1.346	47.322	1.219	3.593	30.310	28.226	16.679	1.198
1	022188	16:00:53,391.563.560	76	-0.763	18.227	1.292	3.081	26.562	14.494	4.453	0.577
1	022201	16:00:53,447.742.320	10868	0.997	-48.460	1.800	2.632	34.910	34.313	24.569	1.386
1	022203	16:00:53,459.235.040	480	-1.385	11.480	2.559	6.727	34.083	6.720	11.041	0.198
1	022250	16:00:53,737.609.660	700	0.169	-26.919	1.899	3.235	34.515	26.543	16.552	0.877
1	022252	16:00:53,751.834.480	173	-2.386	25.144	3.247	13.250	28.314	9.720	40.662	0.350
1	022257	16:00:53,762.420.040	229	3.234	-63.643	1.117	5.785	25.360	18.803	22.092	0.835
1	022262	16:00:53,787.022.500	653	-0.573	-4.262	2.319	3.902	3.698	3.697	29.668	1.548
1	022273	16:00:53,855.607.060	182	76.420	-585.629	2.037	8.095	24.077	7.663	13.736	0.324
1	022289	16:00:53,930.317.190	114	-0.482	4.483	1.244	2.211	4.047	4.038	6.713	1.503
1	022318	16:00:54,022.965.720	119	-0.154	-24.326	1.019	5.389	24.109	24.041	32.973	1.496
1	022337	16:00:54,114.841.160	661	-2.467	27.807	3.144	6.709	32.895	10.445	24.361	0.323
1	022345	16:00:54,143.929.920	82	-0.958	5.717	1.224	2.284	25.687	4.128	1.534	0.161
1	022354	16:00:54,192.881.440	100	1.233	-6.102	1.486	7.607	25.912	3.843	5.091	0.149
1	022361	16:00:54,219.881.210	64	1.012	3.815	0.648	2.819	5.337	2.681	2.467	0.526
1	022363	16:00:54,227.513.690	70	1.223	-20.575	1.032	1.797	14.269	13.026	3.050	1.150
1	022374	16:00:54,258.587.140	249	-2.047	27.887	1.391	4.608	13.176	12.241	22.464	1.192
1	022379	16:00:54,282.496.200	126	0.757	-2.430	1.546	10.107	18.473	1.937	3.631	0.105
